Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Stat Forecast,Actual Amount,Date,Deviation,Deviation Category,Priority
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,310.0,2024-02-01,-310.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,318.0,2025-06-01,-318.0,Low,3
BU1,Category 1,Category 1T,548025,Item JNO,Channel_X,0.0,319.0,2023-12-01,-319.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,324.0,2024-05-01,-324.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,324.0,2024-07-01,-324.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,324.0,2023-02-01,-324.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,324.0,2022-02-01,-324.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,332.0,2023-02-01,-332.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,332.0,2023-07-01,-332.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,335.0,2023-02-01,-335.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,336.0,2024-11-01,-336.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,336.0,2024-07-01,-336.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,336.0,2022-02-01,-336.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,340.0,2024-07-01,-340.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,340.0,2024-10-01,-340.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,340.0,2023-02-01,-340.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,340.0,2024-02-01,-340.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,340.0,2024-03-01,-340.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,346.0,2024-02-01,-346.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,346.0,2022-04-01,-346.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,354.0,2024-11-01,-354.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,359.0,2024-10-01,-359.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,364.0,2024-12-01,-364.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,365.0,2024-01-01,-365.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,365.0,2024-02-01,-365.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,365.0,2025-10-01,-365.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,365.0,2025-08-01,-365.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,365.0,2024-01-01,-365.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,0.0,365.0,2022-09-01,-365.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,0.0,367.0,2024-03-01,-367.0,Low,3
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,0.0,367.0,2024-06-01,-367.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,367.0,2025-07-01,-367.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,377.0,2023-04-01,-377.0,Low,3
BU1,Category 11,Category 11F,160127,Item RGL,Channel_X,0.0,378.0,2022-05-01,-378.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,378.0,2024-09-01,-378.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,378.0,2024-01-01,-378.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,378.0,2024-02-01,-378.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,0.0,381.0,2025-06-01,-381.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,384.0,2022-03-01,-384.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,384.0,2024-06-01,-384.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,389.0,2024-11-01,-389.0,Low,3
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,0.0,389.0,2025-09-01,-389.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,389.0,2023-01-01,-389.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,0.0,389.0,2025-07-01,-389.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,389.0,2023-09-01,-389.0,Low,3
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,0.0,389.0,2024-08-01,-389.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,389.0,2023-08-01,-389.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,389.0,2024-12-01,-389.0,Low,3
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,0.0,394.0,2023-11-01,-394.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,398.0,2022-05-01,-398.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,415.0,2023-04-01,-415.0,Low,3
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,0.0,416.0,2022-05-01,-416.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,420.0,2024-05-01,-420.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,429.0,2025-08-01,-429.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,432.0,2024-06-01,-432.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,432.0,2025-07-01,-432.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,0.0,432.0,2025-06-01,-432.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,0.0,432.0,2024-09-01,-432.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,432.0,2023-03-01,-432.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,435.0,2023-08-01,-435.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,437.0,2023-08-01,-437.0,Low,3
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,0.0,446.0,2025-07-01,-446.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,450.0,2024-04-01,-450.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,0.0,453.0,2025-08-01,-453.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,454.0,2025-07-01,-454.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,454.0,2024-10-01,-454.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,454.0,2024-07-01,-454.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,454.0,2024-08-01,-454.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,454.0,2025-09-01,-454.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,454.0,2024-03-01,-454.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,454.0,2025-09-01,-454.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,454.0,2024-09-01,-454.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,454.0,2025-10-01,-454.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,454.0,2025-09-01,-454.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,0.0,464.0,2024-05-01,-464.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,475.0,2024-05-01,-475.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,475.0,2024-03-01,-475.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,476.0,2025-08-01,-476.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,480.0,2022-04-01,-480.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,483.0,2023-11-01,-483.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,486.0,2025-08-01,-486.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,486.0,2023-10-01,-486.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,486.0,2024-06-01,-486.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,486.0,2023-07-01,-486.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,486.0,2024-08-01,-486.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,0.0,497.0,2024-05-01,-497.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,497.0,2025-08-01,-497.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,499.0,2025-07-01,-499.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,0.0,502.0,2024-02-01,-502.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,505.0,2025-09-01,-505.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,505.0,2024-02-01,-505.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,508.0,2024-06-01,-508.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,510.0,2025-06-01,-510.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,510.0,2024-06-01,-510.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,510.0,2024-05-01,-510.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,512.0,2023-05-01,-512.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,516.0,2023-03-01,-516.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,0.0,517.0,2025-09-01,-517.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,518.0,2024-02-01,-518.0,Low,3
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,0.0,518.0,2025-08-01,-518.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,518.0,2024-12-01,-518.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,518.0,2023-03-01,-518.0,Low,3
BU1,Category 3,Category 3F,692213,Item AEG,Channel_X,0.0,518.0,2024-06-01,-518.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,518.0,2024-10-01,-518.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,518.0,2024-02-01,-518.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,518.0,2023-03-01,-518.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,0.0,529.0,2025-07-01,-529.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,535.0,2023-05-01,-535.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,536.0,2025-07-01,-536.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,540.0,2023-05-01,-540.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,543.0,2023-02-01,-543.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,543.0,2023-01-01,-543.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,546.0,2024-01-01,-546.0,Low,3
BU1,Category 3,Category 3F,692213,Item AEG,Channel_X,0.0,547.0,2024-09-01,-547.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,547.0,2024-10-01,-547.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,550.0,2023-05-01,-550.0,Low,3
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,0.0,554.0,2023-05-01,-554.0,Low,3
BU1,Category 11,Category 11F,784068,Item HDJ,Channel_X,0.0,567.0,2023-05-01,-567.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,570.0,2024-03-01,-570.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,581.0,2025-07-01,-581.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,583.0,2024-09-01,-583.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,583.0,2024-06-01,-583.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,583.0,2024-03-01,-583.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,583.0,2024-12-01,-583.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,583.0,2025-10-01,-583.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,587.0,2023-07-01,-587.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,591.0,2024-06-01,-591.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,594.0,2024-03-01,-594.0,Low,3
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,0.0,599.0,2024-10-01,-599.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,0.0,605.0,2025-10-01,-605.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,605.0,2024-12-01,-605.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,611.0,2023-08-01,-611.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,620.0,2024-03-01,-620.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,622.0,2023-05-01,-622.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,624.0,2022-11-01,-624.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,627.0,2023-11-01,-627.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,648.0,2024-10-01,-648.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,648.0,2024-12-01,-648.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,648.0,2025-09-01,-648.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,648.0,2025-06-01,-648.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,648.0,2023-01-01,-648.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,654.0,2024-06-01,-654.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,656.0,2023-04-01,-656.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,656.0,2025-09-01,-656.0,Low,3
BU1,Category 3,Category 3D,114544,Item YYG,Channel_X,0.0,672.0,2022-10-01,-672.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,680.0,2024-06-01,-680.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,680.0,2022-02-01,-680.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,680.0,2023-01-01,-680.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,0.0,691.0,2024-07-01,-691.0,Low,3
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,0.0,702.0,2024-08-01,-702.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,0.0,702.0,2023-05-01,-702.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,702.0,2024-11-01,-702.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,702.0,2023-04-01,-702.0,Low,3
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,0.0,703.0,2025-10-01,-703.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,706.0,2023-12-01,-706.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,710.0,2023-02-01,-710.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,711.0,2022-09-01,-711.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,715.0,2025-09-01,-715.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,729.0,2023-07-01,-729.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,729.0,2025-06-01,-729.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,745.0,2025-06-01,-745.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,745.0,2023-07-01,-745.0,Low,3
BU1,Category 3,Category 3F,692213,Item AEG,Channel_X,0.0,749.0,2024-10-01,-749.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,756.0,2023-01-01,-756.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,768.0,2023-08-01,-768.0,Low,3
BU1,Category 3,Category 3D,114544,Item YYG,Channel_X,0.0,768.0,2023-07-01,-768.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,0.0,770.0,2022-10-01,-770.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,775.0,2023-03-01,-775.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,0.0,778.0,2024-12-01,-778.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,778.0,2023-01-01,-778.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,778.0,2022-03-01,-778.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,778.0,2025-06-01,-778.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,782.0,2024-06-01,-782.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,782.0,2022-05-01,-782.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,785.0,2023-10-01,-785.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,790.0,2023-01-01,-790.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,0.0,793.0,2023-05-01,-793.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,803.0,2023-03-01,-803.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,0.0,810.0,2024-12-01,-810.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,814.0,2023-12-01,-814.0,Low,3
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,0.0,816.0,2024-01-01,-816.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,816.0,2022-05-01,-816.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,823.0,2024-07-01,-823.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,842.0,2024-03-01,-842.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,843.0,2023-06-01,-843.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,853.0,2025-06-01,-853.0,Low,3
BU1,Category 3,Category 3D,114544,Item YYG,Channel_X,0.0,859.0,2025-10-01,-859.0,Low,3
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,0.0,860.0,2022-03-01,-860.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,864.0,2022-12-01,-864.0,Low,3
BU1,Category 2,Category 2E,210013,Item AAO,Channel_X,0.0,864.0,2024-11-01,-864.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,869.0,2022-07-01,-869.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,875.0,2024-12-01,-875.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,875.0,2024-08-01,-875.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,875.0,2022-01-01,-875.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,879.0,2023-01-01,-879.0,Low,3
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,0.0,882.0,2022-12-01,-882.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,0.0,886.0,2024-01-01,-886.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,898.0,2024-02-01,-898.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,0.0,907.0,2024-08-01,-907.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,912.0,2024-01-01,-912.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,0.0,913.0,2023-01-01,-913.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,0.0,923.0,2023-03-01,-923.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,0.0,923.0,2024-06-01,-923.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,0.0,928.0,2023-10-01,-928.0,Low,3
BU1,Category 2,Category 2D,139093,Item BFI,Channel_X,0.0,936.0,2022-08-01,-936.0,Low,3
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,0.0,938.0,2022-04-01,-938.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,942.0,2025-06-01,-942.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,0.0,946.0,2023-12-01,-946.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,950.0,2022-01-01,-950.0,Low,3
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,0.0,962.0,2024-12-01,-962.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,967.0,2024-08-01,-967.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,972.0,2024-08-01,-972.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,0.0,972.0,2024-01-01,-972.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,988.0,2024-12-01,-988.0,Low,3
BU1,Category 2,Category 2D,304351,Item CXN,Channel_X,0.0,990.0,2023-07-01,-990.0,Low,3
BU1,Category 11,Category 11F,784068,Item HDJ,Channel_X,0.0,992.0,2024-07-01,-992.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,995.0,2023-09-01,-995.0,Low,3
BU1,Category 6,Category 6G,530355,Item AXK,Channel_X,0.0,995.0,2025-10-01,-995.0,Low,3
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,9995.0,0.0,2027-02-01,9995.0,Medium,2
BU1,Category 5,Category 5A,171221,Item HTL,Channel_X,9978.0,0.0,2027-06-01,9978.0,Medium,2
BU1,Category 3,Category 3F,569561,Item SCX,Channel_X,9971.0,0.0,2026-08-01,9971.0,Medium,2
BU1,Category 5,Category 5A,171221,Item HTL,Channel_X,9971.0,0.0,2027-12-01,9971.0,Medium,2
BU1,Category 7,Category 7A,824206,Item BNH,Channel_X,9971.0,0.0,2027-11-01,9971.0,Medium,2
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,9962.0,0.0,2028-08-01,9962.0,Medium,2
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,9924.0,0.0,2026-02-01,9924.0,Medium,2
BU1,Category 9,Category 9C,816426,Item QJD,Channel_X,9896.0,0.0,2026-01-01,9896.0,Medium,2
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,9894.0,0.0,2026-03-01,9894.0,Medium,2
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,9888.0,0.0,2025-02-01,9888.0,Medium,2
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,9852.0,0.0,2025-01-01,9852.0,Medium,2
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,9831.0,0.0,2025-11-01,9831.0,Medium,2
BU1,Category 7,Category 7A,824206,Item BNH,Channel_X,9803.0,0.0,2026-10-01,9803.0,Medium,2
BU1,Category 7,Category 7A,640952,Item JBG,Channel_X,9779.0,0.0,2025-11-01,9779.0,Medium,2
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,9736.0,0.0,2027-08-01,9736.0,Medium,2
BU1,Category 7,Category 7A,640952,Item JBG,Channel_X,9644.0,0.0,2026-11-01,9644.0,Medium,2
BU1,Category 7,Category 7A,640952,Item JBG,Channel_X,9632.0,0.0,2027-11-01,9632.0,Medium,2
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,9586.0,0.0,2026-01-01,9586.0,Medium,2
BU1,Category 7,Category 7A,753611,Item FZG,Channel_X,9551.0,0.0,2026-02-01,9551.0,Medium,2
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,9523.0,0.0,2025-02-01,9523.0,Medium,2
BU1,Category 7,Category 7A,824206,Item BNH,Channel_X,9523.0,0.0,2027-10-01,9523.0,Medium,2
BU1,Category 8,Category 8A,550445,Item HCQ,Channel_X,9521.0,0.0,2026-05-01,9521.0,Medium,2
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,9492.0,0.0,2027-03-01,9492.0,Medium,2
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,9484.0,0.0,2026-08-01,9484.0,Medium,2
BU1,Category 5,Category 5A,171221,Item HTL,Channel_X,9479.0,0.0,2025-03-01,9479.0,Medium,2
BU1,Category 7,Category 7A,753611,Item FZG,Channel_X,9463.0,0.0,2025-12-01,9463.0,Medium,2
BU1,Category 11,Category 11F,160127,Item RGL,Channel_X,9440.0,0.0,2028-10-01,9440.0,Medium,2
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,9432.0,0.0,2026-02-01,9432.0,Medium,2
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,9430.0,0.0,2027-02-01,9430.0,Medium,2
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,9427.0,0.0,2027-01-01,9427.0,Medium,2
BU1,Category 7,Category 7A,753611,Item FZG,Channel_X,9400.0,0.0,2025-11-01,9400.0,Medium,2
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,9387.0,0.0,2028-08-01,9387.0,Medium,2
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,9299.0,0.0,2026-06-01,9299.0,Medium,2
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,9289.0,0.0,2027-08-01,9289.0,Medium,2
