Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Month,Year,Stat Forecast,Actual Amount
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Apr,2026, 236 , -   
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Apr,2025, 230 , -   
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Nov,2026, 156 , -   
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Nov,2027, 156 , -   
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Nov,2025, 153 , -   
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Dec,2023, -   , 146 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,May,2023, -   ," 1,067 "
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Mar,2024, -   ," 1,142 "
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Mar,2023, -   , 775 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Feb,2024, -   , 365 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Jun,2025, -   , 510 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Apr,2023, -   , 656 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Oct,2025, -   , 365 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Jul,2024, -   , 340 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Sep,2024, -   , 583 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Dec,2024, -   , 778 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Jan,2023, -   ," 1,069 "
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Aug,2025, -   , 486 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Jul,2025, -   , 432 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Sep,2025, -   , 656 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Feb,2023, -   , 292 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Oct,2024, -   , 340 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Apr,2024, -   , 219 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,May,2024, -   , 243 
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Aug,2024, -   ," 1,045 "
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Jan,2024, -   ," 1,385 "
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Jun,2024, -   ," 1,312 "
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,Nov,2024, -   ," 4,520 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Dec,2025," 20,079 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Dec,2026," 19,658 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Dec,2027," 19,421 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Apr,2025," 16,437 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Apr,2026," 16,217 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Apr,2027," 16,204 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Feb,2025," 15,605 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Feb,2026," 15,292 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Feb,2027," 15,130 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Mar,2025," 14,814 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Mar,2026," 14,507 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Mar,2027," 14,276 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jul,2026," 13,896 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jul,2028," 13,729 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jul,2027," 13,628 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Sep,2026," 13,493 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jun,2026," 13,267 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Sep,2027," 13,160 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jun,2028," 13,066 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jun,2027," 12,907 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,May,2026," 12,261 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Aug,2026," 11,747 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Aug,2028," 11,611 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Aug,2027," 11,483 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jan,2025," 11,466 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jan,2026," 11,171 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Nov,2025," 11,001 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jan,2027," 10,977 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,May,2025," 10,795 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,May,2027," 10,658 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Nov,2026," 10,448 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Nov,2027," 10,208 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Oct,2026," 8,651 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Oct,2028," 8,413 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Oct,2027," 8,413 ", -   
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Sep,2028," 7,142 ", -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Oct,2027," 1,239 ", -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Oct,2028," 1,239 ", -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Oct,2026," 1,239 ", -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Mar,2025," 1,094 ", -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Mar,2026," 1,094 ", -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Mar,2027," 1,094 ", -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Dec,2025, 875 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Dec,2027, 875 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Dec,2026, 875 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jun,2028, 729 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jun,2026, 729 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jun,2027, 729 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,May,2026, 583 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jul,2028, 581 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jul,2027, 581 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jul,2026, 581 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,May,2025, 510 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,May,2027, 510 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Feb,2025, 505 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Sep,2027, 505 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Sep,2028, 505 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Feb,2026, 505 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Sep,2026, 505 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Feb,2027, 505 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jan,2026, 365 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Aug,2026, 365 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Aug,2028, 365 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Aug,2027, 365 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jan,2027, 365 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jan,2025, 364 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Nov,2027, 354 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Nov,2025, 354 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Nov,2026, 354 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Apr,2027, 292 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Apr,2026, 292 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Apr,2025, 291 , -   
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Oct,2024, -   ," 1,239 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Oct,2025, -   ," 1,021 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jun,2024, -   , 510 
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Aug,2025, -   , 365 
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Dec,2023, -   , 946 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Mar,2024, -   ," 17,442 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Mar,2024, -   ," 1,094 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jun,2023, -   ," 58,484 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Aug,2024, -   ," 26,637 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jul,2025, -   ," 14,328 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Mar,2023, -   ," 43,890 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jul,2025, -   , 581 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Dec,2023, -   ," 39,328 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Apr,2023, -   ," 15,145 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Nov,2024, -   , 354 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Feb,2024, -   ," 16,807 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Dec,2024, -   , 875 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Dec,2024, -   ," 28,800 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jan,2023, -   , 790 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jan,2024, -   ," 15,034 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jul,2023, -   , 729 
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jan,2024, -   , 365 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Feb,2023, -   ," 39,714 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Sep,2024, -   ," 27,240 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Oct,2023, -   ," 2,158 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Aug,2025, -   ," 13,133 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,May,2024, -   , 510 
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jun,2023, -   ," 1,239 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Sep,2025, -   , 505 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Apr,2024, -   ," 16,434 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Aug,2023, -   , 437 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Oct,2024, -   ," 20,160 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jun,2025, -   , 729 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jan,2023, -   ," 33,957 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Sep,2024, -   ," 1,604 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Nov,2024, -   ," 14,280 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Feb,2024, -   , 505 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jul,2023, -   ," 1,17,302 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,May,2023, -   ," 16,380 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jun,2025, -   ," 12,960 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Oct,2025, -   ," 12,120 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Feb,2023, -   , 710 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Aug,2023, -   ," 1,00,813 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Sep,2025, -   ," 14,193 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,May,2024, -   ," 10,440 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jun,2024, -   ," 27,480 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Aug,2024, -   , 875 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Jul,2024, -   ," 29,637 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Sep,2023, -   ," 78,256 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Nov,2023, -   ," 47,068 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Jul,2024, -   ," 1,166 "
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,Oct,2023, -   ," 74,485 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Mar,2023, -   ," 2,114 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Apr,2023, -   , 73 
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Sep,2023, -   ," 1,560 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Apr,2024, -   , 292 
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,May,2023, -   , 146 
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,May,2022, -   ," 9,480 "
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,Nov,2023, -   ," 1,732 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Mar,2025," 13,875 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Dec,2025," 13,521 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Mar,2026," 13,041 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Mar,2027," 12,780 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jun,2026," 12,602 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jun,2028," 12,518 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Dec,2026," 12,405 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Dec,2027," 12,087 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,May,2026," 12,069 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jun,2027," 12,043 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,May,2025," 10,647 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,May,2027," 10,430 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Aug,2026," 10,100 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Aug,2028," 9,962 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Feb,2025," 9,888 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Aug,2027," 9,736 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Feb,2026," 9,214 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Feb,2027," 8,989 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Oct,2026," 8,962 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Oct,2027," 8,544 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Oct,2028," 8,544 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Sep,2026," 8,424 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Nov,2025," 8,206 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jul,2028," 8,061 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Apr,2025," 8,018 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jul,2026," 7,931 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Sep,2027," 7,924 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Apr,2026," 7,697 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Apr,2027," 7,685 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jul,2027," 7,654 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Nov,2026," 6,926 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jan,2025," 6,781 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Nov,2027," 6,630 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jan,2026," 6,010 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Sep,2028," 5,780 ", -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jan,2027," 5,771 ", -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Oct,2026, 547 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Oct,2027, 527 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Oct,2028, 527 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Dec,2025, 514 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Dec,2026, 474 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Dec,2027, 454 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Mar,2025, 427 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Mar,2027, 411 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Mar,2026, 407 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,May,2026, 342 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,May,2027, 326 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jul,2028, 319 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jun,2028, 317 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,May,2025, 307 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jul,2026, 267 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Nov,2025, 262 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jun,2026, 258 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jan,2025, 252 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jul,2027, 250 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jun,2027, 240 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Feb,2025, 237 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jan,2026, 229 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jan,2027, 221 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Feb,2026, 217 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Feb,2027, 215 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Nov,2026, 206 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Aug,2028, 196 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Nov,2027, 192 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Aug,2026, 190 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Apr,2027, 181 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Apr,2025, 173 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Apr,2026, 171 , -   
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Aug,2027, 170 , -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Aug,2025, -   ," 7,644 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jan,2024, -   ," 14,762 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Dec,2023, -   ," 1,030 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Dec,2023, -   ," 12,787 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jun,2022, -   ," 2,258 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Sep,2028, -   , -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Feb,2023, -   ," 9,731 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Aug,2022, -   ," 16,600 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jun,2023, -   ," 1,568 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Mar,2022, -   ," 1,102 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Oct,2025, -   ," 5,676 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jul,2023, -   ," 1,227 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Sep,2027, -   , -   
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jun,2024, -   ," 9,933 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Dec,2024, -   ," 10,063 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Apr,2023, -   ," 7,321 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Nov,2023, -   ," 9,335 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Oct,2022, -   ," 1,231 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Oct,2025, -   , 259 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Dec,2024, -   , 518 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Mar,2023, -   , 518 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jun,2024, -   , 654 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jul,2024, -   , 454 
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jul,2025, -   ," 5,238 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,May,2024, -   ," 9,599 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Sep,2024, -   , 130 
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jul,2024, -   ," 8,650 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Dec,2022, -   ," 11,955 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Jul,2022, -   ," 3,301 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Feb,2022, -   ," 1,679 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Oct,2024, -   , 648 
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Feb,2022, -   ," 15,846 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Mar,2024, -   ," 16,813 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jun,2025, -   ," 11,213 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,May,2024, -   , 324 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Apr,2024, -   , 194 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Aug,2024, -   , 454 
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Jan,2022, -   ," 16,472 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Nov,2024, -   ," 5,231 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Feb,2024, -   ," 15,915 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Apr,2022, -   ," 8,780 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Nov,2022, -   ," 1,944 "
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,May,2022, -   ," 8,608 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Sep,2025, -   , 454 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Feb,2024, -   , 259 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Oct,2023, -   , 486 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Dec,2022, -   ," 1,651 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Nov,2023, -   , 483 
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Apr,2022, -   ," 1,428 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Nov,2024, -   , 259 
BU1,Category 1,Category 1O,670064,Item QUM,Channel_X,Oct,2023, -   ," 13,601 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Aug,2022, -   ," 1,879 "
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,Apr,2023, -   , 130 
